FIR_BP_sample,Moving_Averaged_sample,Deriv_sample,peak,sample_number 
1585,2,0,0,90663
1588,2,0,0,90664
1591,2,0,0,90665
1593,2,0,0,90666
1595,2,0,0,90667
1595,2,0,0,90668
1593,2,0,0,90669
1590,2,0,0,90670
1587,2,1,0,90671
1584,2,1,0,90672
1581,2,0,0,90673
1580,2,1,0,90674
1581,2,1,0,90675
1584,3,1,0,90676
1587,3,1,0,90677
1592,3,1,0,90678
1597,3,2,0,90679
1601,3,2,0,90680
1603,3,2,0,90681
1604,3,2,0,90682
1604,3,2,0,90683
1603,3,2,0,90684
1602,3,2,0,90685
1601,3,3,0,90686
1600,3,3,0,90687
1600,4,4,0,90688
1602,4,5,0,90689
1603,4,7,0,90690
1606,5,8,0,90691
1608,5,9,0,90692
1611,6,10,0,90693
1614,6,11,0,90694
1618,7,11,0,90695
1622,8,11,0,90696
1626,8,11,0,90697
1631,9,13,0,90698
1635,9,17,0,90699
1638,9,23,0,90700
1641,9,33,0,90701
1642,9,45,0,90702
1642,10,60,0,90703
1641,11,77,0,90704
1639,13,95,0,90705
1637,16,111,0,90706
1635,20,125,0,90707
1633,23,135,0,90708
1632,26,142,0,90709
1631,29,145,0,90710
1631,30,145,0,90711
1632,30,145,0,90712
1634,30,147,0,90713
1637,31,151,0,90714
1642,36,161,0,90715
1649,46,178,0,90716
1657,62,203,0,90717
1667,86,238,0,90718
1677,117,280,0,90719
1687,155,329,0,90720
1695,197,381,0,90721
1701,241,435,0,90722
1705,282,487,0,90723
1705,317,535,0,90724
1704,343,576,0,90725
1700,359,608,0,90726
1695,367,632,0,90727
1689,369,647,0,90728
1682,369,654,0,90729
1675,372,656,0,90730
1666,383,655,0,90731
1645,452,656,0,90732
1632,516,663,0,90733
1618,603,679,0,90734
1603,709,701,0,90735
1590,831,731,0,90736
1578,964,767,0,90737
1569,1099,805,0,90738
1563,1229,846,0,90739
1561,1348,885,0,90740
1562,1450,920,0,90741
1565,1532,950,0,90742
1570,1593,973,0,90743
1576,1632,990,0,90744
1581,1653,1001,0,90745
1584,1661,1009,0,90746
1587,1661,1013,0,90747
1589,1662,1016,0,90748
1590,1670,1018,0,90749
1591,1690,1019,0,90750
1593,1728,1019,0,90751
1595,1785,1018,0,90752
1598,1861,1014,0,90753
1602,1954,1005,0,90754
1605,2061,991,0,90755
1607,2178,971,0,90756
1607,2299,944,0,90757
1605,2419,911,0,90758
1601,2531,871,0,90759
1595,2631,828,0,90760
1588,2717,784,0,90761
1581,2787,741,0,90762
1574,2840,701,0,90763
1570,2878,667,0,90764
1567,2901,640,0,90765
1564,2913,620,0,90766
1560,2918,608,0,90767
1552,2918,603,0,90768
1539,2918,602,0,90769
1520,2919,602,0,90770
1495,2923,601,0,90771
1468,2932,594,0,90772
1444,2946,579,0,90773
1433,2964,555,0,90774
1442,2987,519,0,90775
1483,3011,474,0,90776
1560,3036,420,0,90777
1679,3060,360,0,90778
1836,3082,297,0,90779
2022,3101,234,0,90780
2224,3118,176,0,90781
2423,3133,124,0,90782
2599,3144,81,0,90783
2731,3154,46,0,90784
2804,3161,18,0,90785
2806,3167,-4,0,90786
2733,3168,-24,1,90787
2589,3166,-43,1,90788
2381,3157,-65,0,90789
2126,3140,-93,0,90790
1841,3117,-127,0,90791
1545,3085,-170,0,90792
1259,3048,-218,0,90793
1001,3005,-273,0,90794
785,2962,-330,0,90795
622,2921,-388,0,90796
517,2886,-442,0,90797
472,2860,-492,0,90798
480,2843,-535,0,90799
533,2836,-569,0,90800
617,2834,-595,0,90801
720,2834,-612,0,90802
828,2831,-622,0,90803
930,2820,-629,0,90804
1021,2795,-635,0,90805
1098,2751,-643,0,90806
1162,2687,-654,0,90807
1218,2602,-672,0,90808
1270,2495,-697,0,90809
1326,2374,-727,0,90810
1386,2242,-762,0,90811
1454,2107,-801,0,90812
1526,1978,-840,0,90813
1598,1859,-879,0,90814
1666,1757,-913,0,90815
1723,1675,-942,0,90816
1767,1614,-965,0,90817
1794,1574,-982,0,90818
1806,1554,-993,0,90819
1804,1546,-1000,0,90820
1792,1546,-1005,0,90821
1774,1546,-1007,0,90822
1755,1538,-1010,0,90823
1738,1519,-1011,0,90824
1726,1482,-1011,0,90825
1718,1426,-1010,0,90826
1715,1352,-1006,0,90827
1716,1261,-998,0,90828
1719,1156,-984,0,90829
1722,1041,-964,0,90830
1724,921,-938,0,90831
1726,803,-904,0,90832
1726,693,-866,0,90833
1725,594,-823,0,90834
1724,509,-780,0,90835
1724,440,-738,0,90836
1724,387,-700,0,90837
1726,349,-667,0,90838
1728,326,-641,0,90839
1731,313,-622,0,90840
1734,308,-610,0,90841
1736,307,-606,0,90842
1738,307,-604,0,90843
1738,305,-606,0,90844
1736,301,-607,0,90845
1734,291,-604,0,90846
1731,278,-596,0,90847
1728,259,-582,0,90848
1725,236,-559,0,90849
1724,211,-529,0,90850
1724,185,-493,0,90851
1725,159,-451,0,90852
1728,134,-405,0,90853
1732,111,-357,0,90854
1737,91,-310,0,90855
1743,73,-265,0,90856
1748,60,-226,0,90857
1752,49,-192,0,90858
1755,41,-164,0,90859
1756,36,-142,0,90860
1755,32,-127,0,90861
1753,30,-118,0,90862
1748,30,-112,0,90863
1743,29,-110,0,90864
1738,29,-110,0,90865
1734,30,-110,0,90866
1732,30,-109,0,90867
1731,30,-108,0,90868
1733,30,-104,0,90869
1737,30,-98,0,90870
1743,30,-91,0,90871
1749,30,-82,0,90872
1754,31,-72,0,90873
1759,31,-61,0,90874
1762,31,-50,0,90875
1763,32,-40,0,90876
1763,32,-32,0,90877
1763,33,-24,0,90878
1762,33,-16,0,90879
1762,33,-12,0,90880
1764,33,-8,0,90881
1767,33,-5,0,90882
1773,33,-3,0,90883
1779,33,-2,0,90884
1786,32,-2,0,90885
1793,32,-3,0,90886
1800,33,-3,0,90887
1805,33,-4,0,90888
1809,33,-5,0,90889
1811,33,-5,0,90890
1812,33,-6,0,90891
1811,34,-6,0,90892
1809,34,-6,0,90893
1807,33,-6,0,90894
1804,33,-7,0,90895
1802,33,-7,0,90896
1802,32,-7,0,90897
1802,31,-7,0,90898
1803,30,-8,0,90899
1806,29,-8,0,90900
1808,28,-8,0,90901
1811,26,-8,0,90902
1812,24,-8,0,90903
1813,23,-8,0,90904
1813,21,-8,0,90905
1812,19,-8,0,90906
1811,18,-8,0,90907
1811,17,-7,0,90908
1811,16,-7,0,90909
1812,15,-8,0,90910
1814,15,-8,0,90911
1816,14,-8,0,90912
1817,14,-8,0,90913
1817,14,-8,0,90914
1814,14,-8,0,90915
1809,14,-8,0,90916
1802,14,-8,0,90917
1794,14,-8,0,90918
1785,15,-8,0,90919
1777,15,-7,0,90920
1769,15,-7,0,90921
1763,15,-6,0,90922
1758,15,-6,0,90923
1753,15,-6,0,90924
1749,15,-5,0,90925
1744,15,-4,0,90926
1737,15,-4,0,90927
1729,15,-4,0,90928
1719,15,-3,0,90929
1708,15,-3,0,90930
1695,15,-2,0,90931
1682,15,-2,0,90932
1668,15,-2,0,90933
1654,15,-2,0,90934
1640,15,-2,0,90935
1627,15,-2,0,90936
1614,15,-2,0,90937
1601,15,-2,0,90938
1589,15,-3,0,90939
1578,14,-3,0,90940
1567,14,-3,0,90941
1558,14,-4,0,90942
1550,14,-4,0,90943
1543,13,-4,0,90944
1536,13,-4,0,90945
1530,13,-4,0,90946
1525,12,-4,0,90947
1519,12,-5,0,90948
1514,12,-5,0,90949
1509,11,-5,0,90950
1504,11,-5,0,90951
1501,10,-5,0,90952
1498,10,-5,0,90953
1496,9,-5,0,90954
1495,9,-5,0,90955
1494,8,-5,0,90956
1494,8,-5,0,90957
1494,7,-5,0,90958
1494,7,-5,0,90959
1493,6,-5,0,90960
1494,6,-5,0,90961
1494,5,-5,0,90962
1495,5,-5,0,90963
1497,5,-5,0,90964
1500,4,-5,0,90965
1504,4,-5,0,90966
1508,4,-5,0,90967
1512,4,-5,0,90968
1517,4,-5,0,90969
1520,4,-5,0,90970
1522,4,-5,0,90971
1522,4,-5,0,90972
1521,4,-5,0,90973
1519,4,-5,0,90974
1515,3,-4,0,90975
1512,3,-4,0,90976
1509,3,-4,0,90977
1507,3,-4,0,90978
1507,3,-4,0,90979
1508,2,-4,0,90980
1511,2,-3,0,90981
1514,2,-3,0,90982
1519,2,-3,0,90983
1523,1,-3,0,90984
1528,1,-2,0,90985
1532,1,-2,0,90986
1536,1,-2,0,90987
1539,1,-2,0,90988
1542,0,-2,0,90989
1544,0,-2,0,90990
1547,0,-2,0,90991
1548,0,-2,0,90992
1550,0,-2,0,90993
1551,0,-2,0,90994
1552,0,-2,0,90995
1552,0,-2,0,90996
1553,0,-2,0,90997
1553,0,-2,0,90998
1553,0,-2,0,90999
1553,0,-2,0,91000
1552,0,-2,0,91001
1552,0,-2,0,91002
1552,0,-1,0,91003
1552,0,-1,0,91004
1552,0,-1,0,91005
1552,0,-1,0,91006
1552,0,-1,0,91007
1552,0,-1,0,91008
1552,0,-1,0,91009
1553,0,-1,0,91010
1553,0,-1,0,91011
1554,0,0,0,91012
1554,0,0,0,91013
1555,0,0,0,91014
1556,0,0,0,91015
1557,0,0,0,91016
1558,0,0,0,91017
1558,0,0,0,91018
1558,0,0,0,91019
1559,0,0,0,91020
1559,0,0,0,91021
1560,0,0,0,91022
1561,0,0,0,91023
1562,0,0,0,91024
1563,0,0,0,91025
1563,0,0,0,91026
1564,0,0,0,91027
1563,0,0,0,91028
1562,0,0,0,91029
1561,0,0,0,91030
1560,0,0,0,91031
1559,0,0,0,91032
1559,0,0,0,91033
1561,0,0,0,91034
1564,0,0,0,91035
1568,0,0,0,91036
1572,0,0,0,91037
1576,0,0,0,91038
1579,0,0,0,91039
1581,0,0,0,91040
1582,0,0,0,91041
1581,0,0,0,91042
1580,0,0,0,91043
1578,0,0,0,91044
1576,0,0,0,91045
1575,0,0,0,91046
1574,0,0,0,91047
1574,0,0,0,91048
1576,0,0,0,91049
1577,0,0,0,91050
1579,0,0,0,91051
1580,0,0,0,91052
1581,0,0,0,91053
1582,0,0,0,91054
1582,0,0,0,91055
1581,0,0,0,91056
1580,0,0,0,91057
1579,0,0,0,91058
1578,0,0,0,91059
1577,0,0,0,91060
1577,0,0,0,91061
1576,0,0,0,91062
1577,0,0,0,91063
1577,1,0,0,91064
1577,1,0,0,91065
1578,1,0,0,91066
1578,1,0,0,91067
1578,1,0,0,91068
1579,1,0,0,91069
1580,1,0,0,91070
1580,1,0,0,91071
1582,1,1,0,91072
1583,1,1,0,91073
1585,1,1,0,91074
1587,1,1,0,91075
1588,1,1,0,91076
1589,1,1,0,91077
1590,1,1,0,91078
1590,1,1,0,91079
1590,2,1,0,91080
1590,2,1,0,91081
1590,2,1,0,91082
1591,2,1,0,91083
1592,2,1,0,91084
1594,2,1,0,91085
1596,2,1,0,91086
1598,2,0,0,91087
1599,2,0,0,91088
1600,3,0,0,91089
1600,3,0,0,91090
1599,3,0,0,91091
1598,3,0,0,91092
1596,3,0,0,91093
1595,3,0,0,91094
1595,3,0,0,91095
1596,3,0,0,91096
1597,3,0,0,91097
1599,3,0,0,91098
1602,3,0,0,91099
1606,3,0,0,91100
1608,3,0,0,91101
1610,3,0,0,91102
1611,3,0,0,91103
1611,3,0,0,91104
1611,3,0,0,91105
1609,3,0,0,91106
1608,3,0,0,91107
1606,3,1,0,91108
1605,3,1,0,91109
1605,3,1,0,91110
1605,3,1,0,91111
1606,3,0,0,91112
1608,3,1,0,91113
1610,3,1,0,91114
1613,3,1,0,91115
1617,3,1,0,91116
1622,3,1,0,91117
1628,3,1,0,91118
1634,3,1,0,91119
1641,4,1,0,91120
1647,4,1,0,91121
1652,4,1,0,91122
1654,4,1,0,91123
1654,4,1,0,91124
1651,5,1,0,91125
1647,5,1,0,91126
1642,5,1,0,91127
1638,5,1,0,91128
1636,5,1,0,91129
1637,6,1,0,91130
1642,6,1,0,91131
1649,6,1,0,91132
1656,6,1,0,91133
1661,6,1,0,91134
1662,6,1,0,91135
1657,6,1,0,91136
1646,6,1,0,91137
1631,6,1,0,91138
1612,6,1,0,91139
1593,6,1,0,91140
1578,6,1,0,91141
1567,6,1,0,91142
1561,6,0,0,91143
1561,6,0,0,91144
1566,6,0,0,91145
1573,7,0,0,91146
1581,7,0,0,91147
1588,7,0,0,91148
1594,7,0,0,91149
1598,7,0,0,91150
1600,7,0,0,91151
1600,7,0,0,91152
1599,7,-1,0,91153
1597,7,-1,0,91154
1594,7,-1,0,91155
1591,6,-1,0,91156
1588,6,0,0,91157
1586,6,0,0,91158
1584,6,0,0,91159
1584,6,0,0,91160
1585,6,0,0,91161
1587,6,0,0,91162
1590,6,0,0,91163
1593,6,0,0,91164
1595,5,0,0,91165
1597,5,0,0,91166
1596,5,0,0,91167
1595,5,0,0,91168
1592,5,0,0,91169
1588,5,0,0,91170
1585,5,0,0,91171
1582,5,0,0,91172
1581,5,0,0,91173
1581,6,0,0,91174
1583,6,0,0,91175
1587,6,0,0,91176
1591,6,1,0,91177
1595,6,1,0,91178
1599,7,1,0,91179
1601,7,1,0,91180
1602,7,1,0,91181
1602,7,1,0,91182
1601,7,1,0,91183
1599,7,1,0,91184
1598,7,1,0,91185
1598,7,2,0,91186
1598,7,3,0,91187
1600,7,4,0,91188
1602,7,5,0,91189
1604,8,7,0,91190
1607,8,8,0,91191
1610,9,9,0,91192
1613,9,9,0,91193
1616,10,9,0,91194
1621,10,9,0,91195
1625,10,10,0,91196
1630,11,11,0,91197
1634,10,16,0,91198
1638,10,23,0,91199
1640,10,33,0,91200
1641,10,47,0,91201
1641,10,62,0,91202
1640,12,81,0,91203
1638,14,99,0,91204
1636,17,117,0,91205
1634,20,132,0,91206
1632,23,143,0,91207
1631,26,151,0,91208
1630,28,154,0,91209
1629,28,155,0,91210
1630,29,155,0,91211
1631,29,156,0,91212
1634,31,160,0,91213
1639,36,169,0,91214
1646,47,186,0,91215
1654,64,211,0,91216
1665,90,245,0,91217
1676,124,286,0,91218
1686,164,335,0,91219
1694,210,388,0,91220
1700,257,442,0,91221
1704,300,495,0,91222
1704,338,544,0,91223
1703,367,586,0,91224
1699,385,619,0,91225
1694,394,644,0,91226
1688,397,659,0,91227
1681,397,667,0,91228
1674,399,669,0,91229
1665,410,669,0,91230
1644,476,669,0,91231
1631,538,677,0,91232
1617,623,690,0,91233
1602,727,712,0,91234
1589,849,740,0,91235
1577,982,775,0,91236
1568,1117,812,0,91237
1562,1249,851,0,91238
1560,1371,888,0,91239
1561,1476,921,0,91240
1565,1560,949,0,91241
1570,1623,971,0,91242
1576,1664,987,0,91243
1582,1686,997,0,91244
1586,1695,1003,0,91245
1589,1696,1007,0,91246
1591,1697,1009,0,91247
1592,1703,1010,0,91248
1593,1721,1011,0,91249
1594,1756,1011,0,91250
1597,1810,1010,0,91251
1600,1883,1006,0,91252
1603,1974,999,0,91253
1607,2078,985,0,91254
1609,2193,965,0,91255
1609,2312,938,0,91256
1607,2429,905,0,91257
1603,2538,866,0,91258
1597,2638,823,0,91259
1589,2725,778,0,91260
1582,2795,734,0,91261
1576,2848,693,0,91262
1571,2886,657,0,91263
1568,2909,629,0,91264
1566,2921,609,0,91265
1562,2926,596,0,91266
1554,2927,590,0,91267
1541,2926,588,0,91268
1522,2927,588,0,91269
1497,2931,586,0,91270
1470,2939,580,0,91271
1446,2952,566,0,91272
1434,2970,541,0,91273
1444,2991,506,0,91274
1485,3015,461,0,91275
1563,3040,406,0,91276
1683,3064,346,0,91277
1840,3086,282,0,91278
2028,3105,220,0,91279
2230,3121,161,0,91280
2429,3135,111,0,91281
2603,3146,67,0,91282
2734,3155,31,0,91283
2805,3162,3,0,91284
2805,3167,-19,0,91285
2731,3168,-38,1,91286
2585,3164,-57,1,91287
2377,3154,-78,0,91288
2123,3137,-105,0,91289
1839,3111,-139,0,91290
1546,3077,-180,0,91291
1262,3036,-229,0,91292
1005,2991,-283,0,91293
790,2944,-340,0,91294
627,2900,-398,0,91295
521,2863,-454,0,91296
474,2834,-504,0,91297
481,2816,-547,0,91298
532,2807,-582,0,91299
616,2804,-608,0,91300
719,2804,-626,0,91301
828,2802,-637,0,91302
931,2791,-644,0,91303
1023,2768,-650,0,91304
1100,2726,-656,0,91305
1164,2664,-667,0,91306
1219,2581,-684,0,91307
1271,2477,-706,0,91308
1326,2356,-736,0,91309
1387,2224,-770,0,91310
1454,2090,-807,0,91311
1526,1958,-845,0,91312
1599,1836,-882,0,91313
1667,1732,-914,0,91314
1724,1648,-941,0,91315
1768,1585,-963,0,91316
1795,1544,-978,0,91317
1806,1522,-988,0,91318
1804,1513,-995,0,91319
1792,1512,-998,0,91320
1774,1512,-1001,0,91321
1755,1506,-1002,0,91322
1738,1488,-1003,0,91323
1726,1454,-1004,0,91324
1719,1402,-1003,0,91325
1716,1330,-999,0,91326
1716,1240,-991,0,91327
1719,1137,-978,0,91328
1722,1025,-958,0,91329
1725,907,-932,0,91330
1726,792,-899,0,91331
1726,684,-861,0,91332
1726,585,-818,0,91333
1725,499,-775,0,91334
1724,430,-732,0,91335
1725,377,-693,0,91336
1726,339,-659,0,91337
1729,315,-632,0,91338
1732,302,-612,0,91339
1735,297,-599,0,91340
1737,296,-593,0,91341
1738,296,-592,0,91342
1738,295,-592,0,91343
1737,291,-593,0,91344
1734,282,-591,0,91345
1731,269,-584,0,91346
1728,252,-570,0,91347
1726,230,-550,0,91348
1724,205,-521,0,91349
1724,179,-485,0,91350
1725,153,-444,0,91351
1728,128,-399,0,91352
1732,105,-352,0,91353
1737,86,-305,0,91354
1742,69,-262,0,91355
1746,57,-222,0,91356
1750,47,-188,0,91357
1753,40,-160,0,91358
1754,35,-139,0,91359
1753,32,-123,0,91360
1751,30,-114,0,91361
1747,29,-108,0,91362
1742,29,-106,0,91363
1738,29,-106,0,91364
1734,29,-106,0,91365
1731,29,-106,0,91366
1731,29,-105,0,91367
1733,29,-101,0,91368
1736,29,-96,0,91369
1742,29,-89,0,91370
1748,30,-80,0,91371
1753,30,-70,0,91372
1758,30,-60,0,91373
1761,31,-49,0,91374
1762,31,-39,0,91375
1762,31,-30,0,91376
1761,32,-23,0,91377
1760,32,-16,0,91378
1760,32,-12,0,91379
1762,32,-8,0,91380
1766,31,-6,0,91381
1771,31,-4,0,91382
1777,30,-3,0,91383
1784,30,-3,0,91384
1792,30,-3,0,91385
1799,30,-4,0,91386
1804,30,-4,0,91387
1809,30,-5,0,91388
1811,30,-6,0,91389
1812,31,-6,0,91390
1811,31,-6,0,91391
1810,31,-6,0,91392
1808,30,-7,0,91393
1805,30,-7,0,91394
1803,30,-7,0,91395
1802,29,-7,0,91396
1802,28,-8,0,91397
1803,27,-8,0,91398
1805,26,-8,0,91399
1807,25,-8,0,91400
1809,23,-8,0,91401
1811,22,-8,0,91402
1812,20,-8,0,91403
1812,19,-8,0,91404
1811,17,-8,0,91405
1811,16,-7,0,91406
1810,15,-7,0,91407
1810,14,-7,0,91408
1812,14,-7,0,91409
1813,13,-7,0,91410
1815,13,-7,0,91411
1816,13,-7,0,91412
1816,13,-7,0,91413
1813,13,-7,0,91414
1808,13,-7,0,91415
1801,13,-7,0,91416
1793,13,-7,0,91417
1784,13,-7,0,91418
1775,13,-6,0,91419
1768,13,-6,0,91420
1762,13,-6,0,91421
1757,13,-5,0,91422
1753,13,-5,0,91423
1749,14,-4,0,91424
1744,14,-4,0,91425
1737,14,-3,0,91426
1729,14,-3,0,91427
1719,14,-2,0,91428
1708,14,-2,0,91429
1695,14,-2,0,91430
1681,14,-2,0,91431
1668,14,-2,0,91432
1654,14,-1,0,91433
1640,14,-2,0,91434
1627,14,-2,0,91435
1614,14,-2,0,91436
1601,14,-2,0,91437
1589,14,-2,0,91438
1578,14,-2,0,91439
1568,14,-3,0,91440
1558,14,-3,0,91441
1550,13,-3,0,91442
1543,13,-3,0,91443
1536,13,-3,0,91444
1530,12,-4,0,91445
1524,12,-4,0,91446
1518,12,-4,0,91447
1513,11,-4,0,91448
1508,11,-4,0,91449
1504,11,-4,0,91450
1501,10,-4,0,91451
1498,10,-4,0,91452
1497,9,-4,0,91453
1496,9,-4,0,91454
1495,8,-4,0,91455
1495,8,-4,0,91456
1495,7,-4,0,91457
1495,7,-4,0,91458
1494,7,-4,0,91459
1494,6,-4,0,91460
1494,6,-4,0,91461
1495,5,-4,0,91462
1496,5,-4,0,91463
1499,5,-4,0,91464
1503,5,-4,0,91465
1507,5,-4,0,91466
1512,5,-4,0,91467
1516,5,-4,0,91468
1520,5,-4,0,91469
1522,5,-4,0,91470
1522,5,-3,0,91471
1521,5,-3,0,91472
1519,5,-3,0,91473
1516,5,-3,0,91474
1513,5,-3,0,91475
1510,5,-2,0,91476
1508,5,-3,0,91477
1508,5,-2,0,91478
1509,4,-2,0,91479
1511,4,-2,0,91480
1514,4,-2,0,91481
1518,4,-2,0,91482
1523,4,-2,0,91483
1528,4,-2,0,91484
1532,4,-1,0,91485
1536,4,-1,0,91486
1540,4,-1,0,91487
1543,4,-1,0,91488
1545,4,-1,0,91489
1548,4,-1,0,91490
1549,4,-2,0,91491
1551,4,-2,0,91492
1552,4,-2,0,91493
1553,3,-2,0,91494
1554,3,-2,0,91495
1554,3,-2,0,91496
1554,3,-2,0,91497
1554,3,-2,0,91498
1554,3,-2,0,91499
1553,3,-2,0,91500
1553,3,-2,0,91501
1553,3,-1,0,91502
1553,3,-1,0,91503
1553,3,-1,0,91504
1553,3,-1,0,91505
1553,3,-1,0,91506
1552,3,-1,0,91507
1552,2,-1,0,91508
1553,2,-1,0,91509
1553,2,-1,0,91510
1554,2,-1,0,91511
1554,2,-1,0,91512
1555,2,-1,0,91513
1557,2,-1,0,91514
1557,2,-1,0,91515
1558,2,-1,0,91516
1559,2,0,0,91517
1559,2,0,0,91518
1559,3,0,0,91519
1559,3,0,0,91520
1560,3,0,0,91521
1561,3,0,0,91522
1562,3,0,0,91523
1563,3,0,0,91524
1564,3,0,0,91525
1564,3,0,0,91526
1564,3,0,0,91527
1563,3,0,0,91528
1562,3,0,0,91529
1560,3,0,0,91530
1559,3,0,0,91531
1560,3,0,0,91532
1561,3,0,0,91533
1563,3,0,0,91534
1567,3,0,0,91535
1571,3,0,0,91536
1575,3,0,0,91537
1579,3,0,0,91538
1581,3,0,0,91539
1582,3,0,0,91540
1581,3,0,0,91541
1579,3,0,0,91542
1577,3,0,0,91543
1575,3,0,0,91544
1573,3,0,0,91545
1572,3,0,0,91546
1572,3,0,0,91547
1573,3,0,0,91548
1575,3,0,0,91549
1577,3,0,0,91550
1579,3,0,0,91551
1580,3,0,0,91552
1580,3,0,0,91553
1580,3,0,0,91554
1579,3,0,0,91555
1578,3,0,0,91556
1577,3,0,0,91557
1576,3,0,0,91558
1576,3,0,0,91559
1575,3,0,0,91560
1575,3,0,0,91561
1576,3,0,0,91562
1576,3,0,0,91563
1577,3,0,0,91564
1577,3,0,0,91565
1578,3,0,0,91566
1578,3,1,0,91567
1579,3,1,0,91568
1580,3,1,0,91569
1581,3,1,0,91570
1582,3,1,0,91571
1584,3,1,0,91572
1586,3,1,0,91573
1587,3,1,0,91574
1589,3,1,0,91575
1589,3,1,0,91576
1590,3,1,0,91577
1590,4,1,0,91578
1590,4,1,0,91579
1590,4,1,0,91580
1590,5,1,0,91581
1590,5,1,0,91582
1591,5,1,0,91583
1593,6,1,0,91584
1595,6,1,0,91585
1597,6,1,0,91586
1599,6,1,0,91587
1600,7,1,0,91588
1600,7,1,0,91589
1599,7,1,0,91590
1598,7,1,0,91591
1596,7,1,0,91592
1595,7,1,0,91593
1594,6,1,0,91594
1594,6,0,0,91595
1596,6,0,0,91596
1599,6,0,0,91597
1602,6,0,0,91598
1605,6,0,0,91599
1608,6,0,0,91600
1610,6,0,0,91601
1610,6,0,0,91602
1610,6,0,0,91603
1609,6,0,0,91604
1607,6,0,0,91605
1605,6,0,0,91606
1604,6,-1,0,91607
1603,6,-1,0,91608
1603,6,-1,0,91609
1604,6,-1,0,91610
1605,6,-1,0,91611
1606,5,-1,0,91612
1608,5,-1,0,91613
1611,5,-2,0,91614
1615,5,-2,0,91615
1620,5,-2,0,91616
1626,5,-1,0,91617
1632,5,-1,0,91618
1639,5,-1,0,91619
1646,5,-1,0,91620
1651,5,-1,0,91621
1653,5,-1,0,91622
1653,5,-1,0,91623
1650,5,-1,0,91624
1646,5,-1,0,91625
1640,5,-1,0,91626
1636,5,-1,0,91627
1634,5,-1,0,91628
1635,5,-1,0,91629
1640,5,-1,0,91630
1647,4,-1,0,91631
1654,4,-2,0,91632
1660,4,-2,0,91633
1662,4,-2,0,91634
1657,4,-1,0,91635
1647,4,-1,0,91636
1631,4,-1,0,91637
1613,4,-1,0,91638
1594,4,-2,0,91639
1578,4,-2,0,91640
1566,4,-2,0,91641
1560,4,-2,0,91642
1560,4,-2,0,91643
1564,4,-2,0,91644
1570,4,-2,0,91645
1578,4,-2,0,91646
1586,4,-2,0,91647
1592,4,-2,0,91648
1596,3,-2,0,91649
1599,3,-2,0,91650
1600,3,-2,0,91651
1599,3,-2,0,91652
1597,3,-1,0,91653
1595,3,-1,0,91654
1591,3,-1,0,91655
1588,2,-1,0,91656
1585,2,-1,0,91657
1583,2,0,0,91658
1582,2,0,0,91659
1583,2,0,0,91660
1585,2,0,0,91661
1588,2,0,0,91662
1591,2,0,0,91663
1594,2,0,0,91664
1595,2,0,0,91665
1595,2,0,0,91666
1594,2,0,0,91667
1591,2,0,0,91668
1587,2,0,0,91669
1584,3,0,0,91670
1581,3,0,0,91671
1580,3,1,0,91672
1580,3,1,0,91673
1583,3,1,0,91674
1587,4,1,0,91675
1591,4,1,0,91676
1596,4,1,0,91677
1600,4,1,0,91678
1603,5,2,0,91679
1604,5,2,0,91680
1604,5,2,0,91681
1603,5,2,0,91682
1601,5,2,0,91683
1600,5,3,0,91684
1599,5,3,0,91685
1599,5,5,0,91686
1600,5,7,0,91687
1602,5,9,0,91688
1604,6,11,0,91689
1607,6,12,0,91690
1610,6,13,0,91691
1613,7,14,0,91692
1616,7,14,0,91693
1621,7,14,0,91694
1625,7,14,0,91695
