#Digilent WaveForms Logic Analyzer Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321AA2ABB
#Date Time: 2024-08-27 21:14:12.434
#Sample rate: 500Hz
#Samples: 4096

Time (s),Data,DV,MISO,MOSI,SCK
-0.9379999999999999,2047,1,1,0,1
-0.9360000000000001,1489,1,1,0,1
-0.9340000000000001,0,1,1,0,1
-0.9320000000000001,1657,1,1,0,1
-0.93,2047,1,1,0,1
-0.928,1167,1,1,0,1
-0.926,0,1,1,0,1
-0.924,0,1,1,0,1
-0.922,2047,1,1,0,1
-0.92,2047,1,1,0,1
-0.918,0,1,1,0,1
-0.916,394,1,1,0,1
-0.914,2047,1,1,0,1
-0.912,2047,1,1,0,1
-0.91,0,1,1,0,1
-0.908,0,1,1,0,1
-0.906,2029,1,1,0,1
-0.904,2047,1,1,0,1
-0.902,0,1,1,0,1
-0.9,0,1,1,0,1
-0.898,2047,1,1,0,1
-0.896,2047,1,1,0,1
-0.894,0,1,1,0,1
-0.892,0,1,1,0,1
-0.89,948,1,1,0,1
-0.888,2047,1,1,0,1
-0.886,1481,1,1,0,1
-0.884,0,1,1,0,1
-0.882,1591,1,1,0,1
-0.88,2047,1,1,0,1
-0.878,1197,1,1,0,1
-0.876,0,1,1,0,1
-0.874,0,1,1,0,1
-0.872,2047,1,1,0,1
-0.87,2047,1,1,0,1
-0.868,0,1,1,0,1
-0.866,342,1,1,0,1
-0.864,2047,1,1,0,1
-0.862,2047,1,1,0,1
-0.86,0,1,1,0,1
-0.858,0,1,1,0,1
-0.856,2001,1,1,0,1
-0.854,2047,1,1,0,1
-0.852,0,1,1,0,1
-0.85,0,1,1,0,1
-0.848,2047,1,1,0,1
-0.846,2047,1,1,0,1
-0.844,0,1,1,0,1
-0.842,0,1,1,0,1
-0.84,947,1,1,0,1
-0.838,2047,1,1,0,1
-0.836,1506,1,1,0,1
-0.834,0,1,1,0,1
-0.832,1558,1,1,0,1
-0.83,2047,1,1,0,1
-0.828,1261,1,1,0,1
-0.826,0,1,1,0,1
-0.824,0,1,1,0,1
-0.822,2047,1,1,0,1
